date,p_daily,p_hourly,p_risk,color,pre_trigger,year,month,rank_in_month,trigger,month_budget_used,month_budget
2025-03-01,0.07999999999999996,0.07999999999999996,0.07999999999999996,green,0,2025,3,31,0,0,6
2025-03-02,0.21333333333333337,0.21333333333333337,0.21333333333333337,green,0,2025,3,3,0,0,6
2025-03-03,0.22333333333333338,0.22333333333333338,0.22333333333333338,green,0,2025,3,2,0,0,6
2025-03-04,0.14666666666666672,0.14666666666666672,0.14666666666666672,green,0,2025,3,4,0,0,6
2025-03-05,0.1433333333333333,0.1433333333333333,0.1433333333333333,green,0,2025,3,5,0,0,6
2025-03-06,0.2333333333333334,0.2333333333333334,0.2333333333333334,green,0,2025,3,1,0,0,6
2025-03-07,0.13,0.13,0.13,green,0,2025,3,6,0,0,6
2025-03-08,0.13,0.13,0.13,green,0,2025,3,7,0,0,6
2025-03-09,0.13,0.13,0.13,green,0,2025,3,8,0,0,6
2025-03-10,0.13,0.13,0.13,green,0,2025,3,9,0,0,6
2025-03-11,0.13,0.13,0.13,green,0,2025,3,10,0,0,6
2025-03-12,0.13,0.13,0.13,green,0,2025,3,11,0,0,6
2025-03-13,0.13,0.13,0.13,green,0,2025,3,12,0,0,6
2025-03-14,0.13,0.13,0.13,green,0,2025,3,13,0,0,6
2025-03-15,0.13,0.13,0.13,green,0,2025,3,14,0,0,6
2025-03-16,0.13,0.13,0.13,green,0,2025,3,15,0,0,6
2025-03-17,0.13,0.13,0.13,green,0,2025,3,16,0,0,6
2025-03-18,0.13,0.13,0.13,green,0,2025,3,17,0,0,6
2025-03-19,0.13,0.13,0.13,green,0,2025,3,18,0,0,6
2025-03-20,0.13,0.13,0.13,green,0,2025,3,19,0,0,6
2025-03-21,0.13,0.13,0.13,green,0,2025,3,20,0,0,6
2025-03-22,0.13,0.13,0.13,green,0,2025,3,21,0,0,6
2025-03-23,0.13,0.13,0.13,green,0,2025,3,22,0,0,6
2025-03-24,0.13,0.13,0.13,green,0,2025,3,23,0,0,6
2025-03-25,0.13,0.13,0.13,green,0,2025,3,24,0,0,6
2025-03-26,0.13,0.13,0.13,green,0,2025,3,25,0,0,6
2025-03-27,0.13,0.13,0.13,green,0,2025,3,26,0,0,6
2025-03-28,0.13,0.13,0.13,green,0,2025,3,27,0,0,6
2025-03-29,0.13,0.13,0.13,green,0,2025,3,28,0,0,6
2025-03-30,0.13,0.13,0.13,green,0,2025,3,29,0,0,6
2025-03-31,0.13,0.13,0.13,green,0,2025,3,30,0,0,6
2025-04-01,0.07666666666666666,0.07666666666666666,0.07666666666666666,green,0,2025,4,30,0,0,6
2025-04-02,0.10125000000000006,0.10125000000000006,0.10125000000000006,green,0,2025,4,29,0,0,6
2025-04-03,0.29666666666666663,0.29666666666666663,0.29666666666666663,green,0,2025,4,1,0,0,6
2025-04-04,0.14,0.14,0.14,green,0,2025,4,2,0,0,6
2025-04-05,0.12,0.12,0.12,green,0,2025,4,28,0,0,6
2025-04-06,0.13,0.13,0.13,green,0,2025,4,3,0,0,6
2025-04-07,0.13,0.13,0.13,green,0,2025,4,4,0,0,6
2025-04-08,0.13,0.13,0.13,green,0,2025,4,5,0,0,6
2025-04-09,0.13,0.13,0.13,green,0,2025,4,6,0,0,6
2025-04-10,0.13,0.13,0.13,green,0,2025,4,7,0,0,6
2025-04-11,0.13,0.13,0.13,green,0,2025,4,8,0,0,6
2025-04-12,0.13,0.13,0.13,green,0,2025,4,9,0,0,6
2025-04-13,0.13,0.13,0.13,green,0,2025,4,10,0,0,6
2025-04-14,0.13,0.13,0.13,green,0,2025,4,11,0,0,6
2025-04-15,0.13,0.13,0.13,green,0,2025,4,12,0,0,6
2025-04-16,0.13,0.13,0.13,green,0,2025,4,13,0,0,6
2025-04-17,0.13,0.13,0.13,green,0,2025,4,14,0,0,6
2025-04-18,0.13,0.13,0.13,green,0,2025,4,15,0,0,6
2025-04-19,0.13,0.13,0.13,green,0,2025,4,16,0,0,6
2025-04-20,0.13,0.13,0.13,green,0,2025,4,17,0,0,6
2025-04-21,0.13,0.13,0.13,green,0,2025,4,18,0,0,6
2025-04-22,0.13,0.13,0.13,green,0,2025,4,19,0,0,6
2025-04-23,0.13,0.13,0.13,green,0,2025,4,20,0,0,6
2025-04-24,0.13,0.13,0.13,green,0,2025,4,21,0,0,6
2025-04-25,0.13,0.13,0.13,green,0,2025,4,22,0,0,6
2025-04-26,0.13,0.13,0.13,green,0,2025,4,23,0,0,6
2025-04-27,0.13,0.13,0.13,green,0,2025,4,24,0,0,6
2025-04-28,0.13,0.13,0.13,green,0,2025,4,25,0,0,6
2025-04-29,0.13,0.13,0.13,green,0,2025,4,26,0,0,6
2025-04-30,0.13,0.13,0.13,green,0,2025,4,27,0,0,6
2025-05-05,0.12,0.12,0.12,green,0,2025,5,11,0,0,6
2025-05-06,0.13,0.13,0.13,green,0,2025,5,1,0,0,6
2025-05-07,0.13,0.13,0.13,green,0,2025,5,2,0,0,6
2025-05-08,0.13,0.13,0.13,green,0,2025,5,3,0,0,6
2025-05-09,0.13,0.13,0.13,green,0,2025,5,4,0,0,6
2025-05-10,0.13,0.13,0.13,green,0,2025,5,5,0,0,6
2025-05-11,0.13,0.13,0.13,green,0,2025,5,6,0,0,6
2025-05-12,0.13,0.13,0.13,green,0,2025,5,7,0,0,6
2025-05-13,0.13,0.13,0.13,green,0,2025,5,8,0,0,6
2025-05-14,0.13,0.13,0.13,green,0,2025,5,9,0,0,6
2025-05-15,0.13,0.13,0.13,green,0,2025,5,10,0,0,6
